full_sample,sel_index,typen,repay_year,fy,year,borrowers,mn_earnings,md_earnings,p25_earnings,p75_earnings,mn_tot_inc,md_tot_inc,unemployed,in_pov,near_pov,mn_de,md_de,mn_debt_service,mn_grad2_earnings,mn_grad4_earnings,mn_grad0_earnings,mn_grad2_debt,mn_grad4_debt,mn_grad0_debt,md_debt_service,mn_tot_bal,md_tot_bal,mn_undergrad_l,md_undergrad,mn_grad_l,md_grad_l
,,4,2010,2011,1,805,38250,33500,19250,50250,48750,37750,.086,.151,.246,.328,.101,4330,28750,39500,24250,25073,37140,18314,2715,31495,18992,18958,15580,51591,34666
,,4,2010,2012,2,805,42000,36750,22000,54250,53750,42000,.09,.135,.216,.32,.092,4330,30750,43250,26750,24839,37033,18478,2715,31430,18147,18847,14777,51630,34066
,,4,2010,2013,3,805,45250,39250,23750,58000,59000,46250,.092,.127,.197,.317,.085,4330,32750,46500,28750,24866,36959,18542,2715,31377,17235,18731,13905,51612,33561
,,4,2010,2014,4,805,49000,41750,25750,61750,63000,49500,.103,.132,.191,.334,.082,4330,35250,49500,30500,25006,37233,18828,2715,31618,16617,18810,13282,51794,32928
,,4,2011,2011,0,967,32500,27000,14750,43750,41500,30750,.092,.2,.326,.38,.13,4507,24250,33750,20250,27013,39195,18413,2902,32889,21189,20236,17030,54501,36771
,,4,2011,2012,1,967,37750,33000,18750,49500,47500,36750,.086,.158,.257,.335,.107,4507,28250,39250,23500,27266,39339,18687,2902,33072,20410,20242,16413,55006,36374
,,4,2011,2013,2,967,41250,36250,21500,53250,52250,40750,.088,.145,.229,.325,.097,4507,30750,42750,26000,27456,39504,18890,2902,33219,19583,20219,15811,55703,35755
,,4,2011,2014,3,967,45000,39000,23500,57250,56500,44250,.099,.142,.216,.335,.091,4507,32500,46000,27750,27644,39898,19123,2902,33520,18841,20361,15151,56149,35278
,,4,2012,2012,0,1117,32250,26750,14750,43750,41250,30000,.088,.206,.331,.378,.136,4685,24750,33250,20250,28588,40230,19625,3050,34148,22478,21180,17808,56833,38129
,,4,2012,2013,1,1117,37500,32750,18750,49500,47000,36000,.083,.162,.265,.336,.111,4685,28500,39000,23750,28805,40481,19988,3050,34390,21691,21278,17390,57398,37805
,,4,2012,2014,2,1117,41500,36250,21500,53500,51250,40000,.09,.151,.235,.332,.101,4685,30750,42500,26250,29150,41026,20297,3050,34819,20830,21452,16932,58450,37355
,,4,2013,2013,0,1215,32000,26500,14500,43250,40750,29750,.085,.209,.338,.377,.138,4830,26000,34000,19500,31568,42816,20028,3165,35341,23588,22255,18810,59485,39520
,,4,2013,2014,1,1215,37500,32750,18500,49500,46000,35500,.087,.17,.27,.347,.115,4830,29500,39750,23000,32220,43487,20475,3165,35879,23072,22587,18479,60483,39278
,,4,2014,2014,0,1316,32000,26500,14500,43250,39500,29000,.084,.21,.343,.378,.14,4936,27750,34750,19000,35410,45676,18696,3216,36298,24345,23147,19717,62832,41487
,,5,1999,1999,0,10,29250,26500,15000,40750,38500,28500,.11,.233,.353,.321,.069,2096,27750,30250,22500,13201,22397,11423,1337,14044,8966,12287,8711,31302,12043
,,5,1999,2000,1,10,34250,31750,18500,45750,45000,36000,.096,.186,.299,.279,.057,2096,33750,35750,25500,13398,23382,11815,1337,14212,8990,12087,8526,35915,12540
,,5,1999,2001,2,10,38250,34250,21250,49500,49500,40500,.103,.169,.27,.28,.051,2096,37000,39750,28500,13266,23899,11213,1337,14044,8583,11835,8237,37775,12237
,,5,1999,2002,3,10,38250,34750,20000,52500,50500,41250,.108,.213,.287,.305,.055,2096,36500,39750,28500,13563,24392,12013,1337,14629,8672,12249,8298,38739,11422
,,5,1999,2003,4,10,39750,34250,20750,53250,53750,43750,.137,.201,.282,.349,.054,2096,37250,40500,27000,13219,24205,11738,1337,14411,8238,11900,7846,39035,9654
,,5,1999,2004,5,10,43250,37250,23000,57000,58000,44000,.157,.191,.275,.383,.054,2096,39000,42750,29500,12926,23558,11399,1337,14180,7744,11653,7571,36399,9378
,,5,1999,2005,6,10,43750,38000,22000,59250,59500,47500,.162,.211,.284,.405,.055,2096,40250,46250,27000,12815,23240,11412,1337,14258,7293,11546,7055,36061,9535
,,5,1999,2006,7,10,46250,39250,23000,63000,61750,50500,.176,.203,.279,.426,.055,2096,41750,47000,26750,12892,23630,11410,1337,14574,6818,11717,6586,37795,8781
,,5,1999,2007,8,10,47500,39500,23500,64750,62000,50750,.189,.191,.257,.448,.057,2096,41000,45250,28250,12987,25141,12829,1337,15014,6284,11816,5953,39090,8310
,,5,1999,2008,9,10,50250,43500,25000,66500,67000,52750,.196,.194,.255,.455,.055,2096,44000,47750,30500,13590,25689,13953,1337,15928,6588,12229,6314,43728,11743
,,5,1999,2009,10,10,50000,42000,20000,65750,66000,51750,.201,.213,.279,.481,.058,2096,42750,47250,29750,15685,28795,15453,1337,18231,7552,13623,7307,59829,18918
,,5,1999,2010,11,10,49250,42750,18750,67250,65500,50500,.225,.208,.277,.507,.064,2096,40500,47500,28500,17450,29758,15638,1337,19438,8203,14421,7519,60656,18453
,,5,1999,2011,12,10,50000,42500,19250,68500,62000,50250,.25,.223,.299,.553,.066,2096,40250,44500,27750,18451,29301,17551,1337,20685,8161,15160,7578,65505,17881
,,5,1999,2012,13,10,52500,42750,22000,68500,64500,49750,.282,.243,.299,.625,.061,2096,39250,45250,28500,19432,31104,19167,1337,21536,8197,15704,7530,73913,32263
,,5,1999,2013,14,10,53500,44000,24750,71750,64250,50500,.294,.248,.306,.628,.058,2096,39500,42500,29250,19565,31155,19767,1337,22005,7899,15983,7722,78464,16381
,,5,1999,2014,15,10,54500,45250,23250,72000,62000,46250,.297,.267,.333,.643,.066,2096,40500,45250,28500,20341,32236,20510,1337,22751,7956,16628,7822,79124,15567
,,5,2000,2000,0,10,29500,26500,15500,40500,41000,31000,.089,.249,.335,.283,.062,1960,29250,29500,21250,13160,22287,10985,1290,13572,9053,12192,8896,39330,24800
,,5,2000,2001,1,10,36250,31500,18750,47250,48500,39500,.099,.18,.274,.287,.052,1960,36500,35250,25000,13145,20895,11176,1290,13520,9109,12216,8924,39471,27551
,,5,2000,2002,2,10,38250,34000,21750,49750,52000,42750,.132,.173,.241,.326,.051,1960,36000,37750,25250,11959,19954,12182,1290,13167,8480,11966,8427,34420,22169
,,5,2000,2003,3,10,40500,36750,20750,53250,55750,44250,.14,.142,.259,.351,.053,1960,38750,38500,27000,11540,19996,12658,1290,13220,8191,12000,7992,32945,21090
,,5,2000,2004,4,10,42000,36500,20250,57000,57750,46000,.137,.175,.266,.339,.049,1960,39000,42500,28500,10811,19778,13244,1290,13168,7817,11877,7760,34320,28062
,,5,2000,2005,5,10,42250,38250,20750,57500,60000,47500,.137,.183,.256,.336,.046,1960,40500,42250,29250,10514,19539,13414,1290,12965,7103,11765,7057,34203,26854
,,5,2000,2006,6,10,46500,42000,25250,61500,64250,50500,.152,.15,.213,.369,.044,1960,42000,45750,32000,9856,19472,13220,1290,12753,6512,11535,6497,32714,25527
,,5,2000,2007,7,10,47250,41750,24250,61250,63250,52500,.16,.173,.241,.372,.044,1960,40500,47750,32750,9375,18502,13454,1290,12632,6105,11481,6067,34160,28981
,,5,2000,2008,8,10,48500,43000,25000,65250,66750,52750,.152,.162,.228,.361,.043,1960,44000,49500,32000,9439,19746,14200,1290,13258,6824,12020,6662,33279,28464
,,5,2000,2009,9,10,48500,41250,25250,66000,63750,50500,.17,.178,.249,.394,.044,1960,44000,45250,31750,10016,20499,14509,1290,13931,7420,12660,7382,31625,27588
,,5,2000,2010,10,10,46750,40750,22250,63750,65250,51500,.168,.185,.241,.407,.045,1960,41500,45500,30750,11224,21848,15816,1290,15587,8535,14101,7717,34084,32303
,,5,2000,2011,11,10,47000,42000,21750,64250,66500,50250,.173,.201,.284,.42,.045,1960,40750,48750,30500,11224,22048,16829,1290,15965,8101,14383,7636,37016,40172
,,5,2000,2012,12,10,46750,39250,20250,65000,66500,49750,.178,.195,.282,.433,.047,1960,41250,48500,29250,11440,22989,17462,1290,16564,8436,14929,7883,36017,38380
,,5,2000,2013,13,10,48750,42750,23250,65500,67000,49250,.211,.208,.272,.479,.048,1960,41250,47750,29500,12345,23438,18941,1290,17568,8792,15836,8133,35569,36248
,,5,2000,2014,14,10,50250,41750,21250,68500,61750,49250,.226,.228,.294,.515,.047,1960,42500,50500,29250,11610,23686,20100,1290,17982,8144,16200,7683,34564,35229
,,5,2001,2001,0,8,31250,27250,14250,43500,42750,34000,.103,.218,.344,.309,.067,2525,30500,39250,18250,16190,38572,11980,1362,16882,9059,12411,8300,56394,36350
,,5,2001,2002,1,8,35500,33000,17000,47750,46250,36000,.13,.196,.293,.343,.064,2525,33500,43000,21750,15544,38191,11848,1362,16389,8456,11905,7712,55299,34289
,,5,2001,2003,2,8,37500,32750,18750,50250,49500,39750,.19,.193,.263,.452,.07,2525,34750,43500,19750,14688,37086,11705,1362,15863,8118,11377,7375,53230,30845
,,5,2001,2004,3,8,39500,34500,21000,51500,51000,40500,.181,.205,.26,.44,.062,2525,35750,44750,23000,13774,37616,11492,1362,15549,7417,10897,7097,53472,28641
,,5,2001,2005,4,8,39750,34750,20500,54250,52750,39250,.169,.202,.287,.427,.059,2525,37750,43000,23500,13450,36883,11706,1362,15528,6814,10761,6484,52308,25621
,,5,2001,2006,5,8,42500,35250,20750,54250,56250,44000,.166,.202,.26,.409,.058,2525,38750,46750,26500,13781,38326,12067,1362,16133,6543,10905,5861,53762,24862
,,5,2001,2007,6,8,44250,37500,18250,60000,57500,42750,.166,.193,.284,.417,.056,2525,40750,50250,27500,13665,37431,11700,1362,16055,6718,10669,5725,51986,23383
,,5,2001,2008,7,8,50000,41000,23500,64000,59750,43000,.196,.218,.284,.454,.052,2525,43000,57500,31750,13875,38302,12821,1362,16791,7053,11028,6348,53398,25544
,,5,2001,2009,8,8,50000,40250,24500,61750,62000,46750,.227,.218,.263,.523,.058,2525,41500,57750,29750,15055,39217,13639,1362,18090,8275,11839,7102,53024,25365
,,5,2001,2010,9,8,49000,38250,22750,60500,61750,45750,.211,.202,.275,.503,.056,2525,41750,56500,30500,15444,36347,14521,1362,17641,8923,12350,7888,45052,19884
,,5,2001,2011,10,8,49750,40750,21750,60750,65000,47250,.208,.218,.269,.496,.055,2525,42250,57750,31500,16086,37849,14459,1362,18500,9819,13141,8585,41604,17783
,,5,2001,2012,11,8,52250,43750,24000,62500,64750,48500,.251,.248,.275,.555,.061,2525,41750,56250,30250,17027,39291,14334,1362,18963,10293,13551,8883,39606,16381
,,5,2001,2013,12,8,55750,45250,27250,65000,67000,49250,.272,.242,.311,.603,.06,2525,44250,58000,30500,17107,38998,14321,1362,19298,9725,13697,8684,39827,16734
,,5,2001,2014,13,8,55000,45000,26750,65500,64750,45000,.26,.272,.314,.577,.063,2525,43750,57000,31750,16874,42475,14047,1362,19306,9628,13742,8595,42286,21029
,,5,2002,2002,0,9,32250,28000,16000,44000,40500,34250,.096,.181,.295,.264,.054,1928,29250,34750,23250,14633,25734,10228,1269,14267,9348,12838,9005,30846,23310
,,5,2002,2003,1,9,35250,32000,18250,48000,44750,38000,.073,.158,.254,.23,.047,1928,34250,42000,24250,14104,24913,9920,1269,13807,9142,12398,8764,30274,21366
,,5,2002,2004,2,9,38000,34500,19500,52000,48250,38500,.088,.155,.243,.252,.046,1928,36750,42750,25750,13255,23190,9609,1269,13198,8557,11856,8463,28351,18887
,,5,2002,2005,3,9,39250,34750,19250,53500,49250,40500,.076,.14,.237,.236,.045,1928,38750,44500,26750,12764,22249,9914,1269,13054,8343,11642,7910,27420,17334
,,5,2002,2006,4,9,43000,38000,22250,58250,51750,43500,.105,.167,.237,.292,.043,1928,41750,47000,27250,12353,21655,9873,1269,12832,7788,11372,7554,26446,17696
,,5,2002,2007,5,9,43500,39000,22250,60500,55250,46750,.102,.143,.251,.288,.041,1928,41750,50500,28250,11939,20860,10205,1269,12763,7771,11273,7478,26132,18260
,,5,2002,2008,6,9,47250,41000,24000,63250,57250,48750,.129,.152,.234,.321,.04,1928,44250,51000,30000,11979,20133,10190,1269,12752,7449,11231,7198,25641,19021
,,5,2002,2009,7,9,45750,40750,21250,62500,58000,45500,.143,.17,.237,.349,.046,1928,41750,50750,27000,11618,19821,9811,1269,12363,6541,10843,6179,24638,18636
,,5,2002,2010,8,9,46250,40750,22000,63500,58250,47250,.164,.184,.251,.386,.046,1928,42000,52250,23750,11621,18915,10803,1269,12589,6787,11034,6382,23352,14538
,,5,2002,2011,9,9,49750,44750,25750,67250,61750,50000,.184,.187,.243,.419,.044,1928,43250,55250,26000,11895,18327,10759,1269,12868,7201,11254,6316,22211,12150
,,5,2002,2012,10,9,51500,45250,26000,68750,62750,51000,.202,.184,.234,.457,.044,1928,44500,53250,26000,13023,17121,11689,1269,13417,7999,12109,7555,19007,11132
,,5,2002,2013,11,9,51250,48000,24750,71500,62250,52000,.213,.193,.251,.483,.05,1928,44250,50500,24500,13467,17933,12365,1269,14005,7756,12581,7365,19478,12314
,,5,2002,2014,12,9,50750,47000,22750,70250,63750,51000,.213,.225,.292,.516,.055,1928,43000,49000,24750,12957,17520,13197,1269,13988,7688,12947,7228,15397,9093
,,5,2003,2003,0,8,30000,25500,13000,41000,37750,29000,.148,.252,.361,.384,.061,1761,29000,31000,18750,14789,24538,10494,1094,14172,8847,12669,8467,26627,22305
,,5,2003,2004,1,8,33500,29750,18250,46000,39500,33250,.124,.242,.324,.329,.052,1761,33500,38000,21250,14327,23201,9834,1094,13552,8386,12052,8046,25083,20617
,,5,2003,2005,2,8,35250,32250,18000,48750,42750,34250,.121,.194,.312,.325,.047,1761,34250,37250,24750,14142,23888,9559,1094,13568,8242,11954,7955,24849,15838
,,5,2003,2006,3,8,38500,34250,18250,54250,47000,38500,.148,.224,.291,.37,.046,1761,38250,39500,23250,13738,23514,9774,1094,13346,8031,11821,7781,23497,17343
,,5,2003,2007,4,8,40250,37000,21000,54250,50250,39250,.164,.209,.288,.386,.045,1761,39500,40750,23250,13356,22345,9991,1094,13180,8359,11573,7310,24071,18458
,,5,2003,2008,5,8,42500,38750,21000,57750,52750,43250,.167,.212,.282,.389,.043,1761,41500,44250,24000,13700,23764,10655,1094,13787,8003,12036,7647,25550,17551
,,5,2003,2009,6,8,41500,37000,20500,59000,52750,43000,.188,.197,.276,.425,.045,1761,39250,44750,23750,13639,24220,10687,1094,13783,7479,11960,7185,25289,16296
,,5,2003,2010,7,8,42500,39000,20500,60750,51750,42250,.2,.221,.309,.458,.045,1761,39500,44750,23750,13804,24313,10852,1094,13955,8088,12010,7658,27882,18226
,,5,2003,2011,8,8,43250,39500,21500,63000,54000,43500,.197,.2,.288,.449,.045,1761,39500,46250,25750,13490,24427,11220,1094,14030,7707,11955,7350,29157,18825
,,5,2003,2012,9,8,45750,39000,23750,64750,56750,43250,.218,.215,.3,.482,.045,1761,42000,45750,25750,14001,24550,11950,1094,14669,8608,12389,8106,31178,23360
,,5,2003,2013,10,8,46250,39000,22250,67250,57250,44750,.236,.245,.315,.541,.048,1761,41750,43500,24750,13886,22842,12801,1094,15020,8982,13008,8733,27311,15608
,,5,2003,2014,11,8,49000,41250,24000,69750,58000,44250,.248,.252,.318,.548,.05,1761,43250,47250,25500,13567,22539,13494,1094,15207,8409,13144,8065,26564,15821
,,5,2004,2004,0,10,29000,22250,11750,39000,39750,27750,.121,.295,.432,.329,.06,1758,28250,41500,16000,14655,34328,8941,930,14605,7764,11449,7521,41460,21127
,,5,2004,2005,1,10,34750,27500,16000,45750,44250,32000,.133,.254,.36,.321,.048,1758,33500,45500,19000,14227,34998,9097,930,14424,7131,11261,6929,40978,28224
,,5,2004,2006,2,10,38750,32750,17000,52250,48500,35000,.13,.246,.336,.326,.042,1758,36750,50250,22500,13966,34149,9374,930,14389,6985,11291,6708,39778,25271
,,5,2004,2007,3,10,40000,33500,18250,51750,52250,37000,.128,.225,.326,.323,.04,1758,37500,53500,23250,13938,32927,9516,930,14455,6916,11278,6534,39385,26253
,,5,2004,2008,4,10,42250,35250,20000,55000,55000,41000,.145,.234,.302,.337,.039,1758,38750,62250,24250,13549,32576,10579,930,14727,7069,11654,6979,37631,24613
,,5,2004,2009,5,10,41250,34500,16250,57250,50750,36750,.174,.273,.365,.411,.042,1758,37000,57500,22750,13631,32616,11005,930,14981,7186,11828,6988,36686,24329
,,5,2004,2010,6,10,42000,33750,16000,56500,52750,41250,.174,.234,.35,.401,.044,1758,38000,58750,22250,13489,34061,11413,930,15152,7285,11906,6901,36564,23979
,,5,2004,2011,7,10,45000,37000,19500,61750,52750,39000,.186,.242,.326,.43,.039,1758,40750,61500,22500,13482,34939,11031,930,15213,6967,11883,6822,37915,24067
,,5,2004,2012,8,10,47250,37500,19250,62000,57500,44000,.193,.244,.338,.447,.038,1758,42500,62000,22750,13366,34590,11673,930,15290,6983,11773,6580,39718,25960
,,5,2004,2013,9,10,47250,37500,17250,64250,60250,45750,.181,.251,.336,.43,.041,1758,42750,66500,22000,13850,34771,12077,930,15864,7140,12089,6835,39238,24424
,,5,2004,2014,10,10,47250,37500,18250,65750,56250,41000,.188,.254,.348,.438,.035,1758,43750,63500,22750,14108,35578,12611,930,16367,6714,12349,6542,40382,24739
,,5,2005,2005,0,12,30500,25250,14000,38750,41000,27250,.098,.239,.385,.271,.049,1621,29750,35500,20250,14011,30298,7950,929,13426,7818,11840,7714,28182,23018
,,5,2005,2006,1,12,34500,29250,16500,44000,45750,31500,.089,.217,.357,.256,.044,1621,32500,42000,23750,13719,29485,7528,929,13087,7545,11511,7290,26474,23371
,,5,2005,2007,2,12,36750,30750,17250,48250,49750,35000,.107,.215,.33,.292,.041,1621,34000,45500,24250,13383,28042,7894,929,12949,7417,11359,7032,25298,21756
,,5,2005,2008,3,12,38250,30250,17250,54000,51750,36000,.128,.222,.335,.318,.043,1621,34750,43000,24000,13883,28779,7967,929,13299,7957,11669,7518,24724,20796
,,5,2005,2009,4,12,38750,31750,17250,53750,49750,34750,.183,.222,.328,.418,.044,1621,34750,42000,23000,13606,27760,8013,929,13145,7660,11485,7354,24514,20190
,,5,2005,2010,5,12,37750,31250,16250,52500,49500,35500,.185,.237,.343,.436,.048,1621,31750,39500,26250,13423,27247,7964,929,12992,7167,11342,6793,23438,18365
,,5,2005,2011,6,12,38750,32750,17250,52750,49750,37500,.204,.252,.348,.478,.047,1621,31750,40000,26250,13340,26723,8138,929,13022,7015,11366,6623,22312,16761
,,5,2005,2012,7,12,41500,34750,18750,55750,53250,39500,.202,.239,.335,.459,.044,1621,34250,44500,28750,13427,27345,8086,929,13017,6784,11361,6422,21766,15968
,,5,2005,2013,8,12,44000,38250,19500,60500,55000,40500,.207,.239,.328,.47,.04,1621,36750,47500,29500,13570,27398,8521,929,13241,6759,11493,6263,20988,15107
,,5,2005,2014,9,12,45750,38500,21500,61500,55500,40500,.217,.25,.317,.478,.041,1621,37750,48000,30250,14591,27475,8982,929,14027,6965,12160,6689,20248,14529
,,5,2006,2006,0,12,30250,25250,13000,39250,40500,30500,.103,.268,.4,.301,.057,1945,29500,36500,18250,14666,35949,10356,1017,15110,7765,12509,7665,44839,28980
,,5,2006,2007,1,12,33500,28500,15000,46000,43000,33000,.119,.266,.366,.305,.054,1945,31500,43500,20500,14113,35238,10087,1017,14692,7533,12148,7428,41981,27847
,,5,2006,2008,2,12,36500,31750,18000,49500,44250,34750,.126,.255,.354,.338,.051,1945,34000,47000,22750,14159,35195,10999,1017,15025,7767,12364,7529,42007,27547
,,5,2006,2009,3,12,36500,32000,17250,49250,45500,34500,.172,.274,.364,.412,.057,1945,32750,48000,19500,14033,34688,11164,1017,15069,7844,12330,7633,41369,27010
,,5,2006,2010,4,12,37750,32750,15250,52750,46250,33000,.19,.262,.383,.449,.059,1945,33500,48500,19500,14046,34730,11421,1017,15192,7900,12349,7595,40914,25823
,,5,2006,2011,5,12,38000,31250,16250,52250,47250,31500,.209,.28,.383,.475,.057,1945,32750,49250,19750,13921,34730,11017,1017,14964,7269,11988,7152,41549,25099
,,5,2006,2012,6,12,39000,31500,16500,53750,48000,32500,.201,.297,.387,.467,.055,1945,33500,50250,20750,13682,34292,11391,1017,14868,6965,11755,6679,43113,23494
,,5,2006,2013,7,12,40000,33250,16250,55250,49750,33250,.192,.314,.389,.432,.052,1945,35250,53250,20750,13766,34767,12186,1017,15206,7334,11946,6873,42615,21993
,,5,2006,2014,8,12,41250,32500,16250,58000,48750,33000,.207,.305,.391,.47,.054,1945,34750,55000,21500,13991,35405,12074,1017,15441,7140,12117,6781,42829,20439
,,5,2007,2007,0,10,28250,22500,12250,39250,38000,23750,.12,.304,.431,.355,.085,2190,26500,38250,17250,16061,37602,8724,1185,15873,8319,13419,7996,32150,27925
,,5,2007,2008,1,10,33750,28500,14750,45500,42500,29500,.148,.291,.388,.368,.078,2190,32000,42000,18500,16058,38338,8876,1185,16001,8439,13488,8300,32192,28610
,,5,2007,2009,2,10,33750,29250,12250,47250,42000,31000,.168,.324,.398,.439,.078,2190,31000,42000,18250,15690,38215,8992,1185,15896,8464,13372,8218,31585,27627
,,5,2007,2010,3,10,34500,29750,13750,47000,42000,29000,.202,.327,.431,.483,.083,2190,29750,40500,19000,16011,38210,9090,1185,16258,8608,13646,8108,32455,27965
,,5,2007,2011,4,10,34750,29250,16000,47250,41250,29000,.191,.296,.408,.463,.077,2190,30000,42750,20250,15899,37100,9219,1185,16234,8541,13609,8194,32273,26266
,,5,2007,2012,5,10,35500,30750,13500,52000,44000,30000,.194,.314,.403,.465,.079,2190,30250,43250,19750,16252,37628,9381,1185,16596,8364,13839,8116,33184,29907
,,5,2007,2013,6,10,37000,32000,16500,50250,46000,31250,.196,.301,.408,.467,.074,2190,31000,44250,21750,16596,37201,9409,1185,16905,8638,14069,8301,32837,30204
,,5,2007,2014,7,10,37750,32000,17500,51250,44250,31250,.202,.273,.385,.463,.074,2190,31000,44250,23250,16841,37916,9504,1185,17219,8454,14389,8174,32278,28085
,,5,2008,2008,0,13,30000,23750,13000,40750,36250,24500,.122,.281,.417,.338,.064,1962,28250,40500,19750,14434,34130,8650,1068,14064,7529,12054,7322,33725,31957
,,5,2008,2009,1,13,31500,25250,13250,43250,39000,26000,.148,.273,.409,.4,.066,1962,29000,41250,18750,14157,34588,8674,1068,13909,7314,11887,7053,33136,31332
,,5,2008,2010,2,13,34000,27750,14750,46000,41500,28750,.168,.25,.377,.415,.062,1962,30750,43500,19500,13823,34681,8550,1068,13683,7236,11716,7126,32659,30185
